#OTU ID	HC-DS	HC-HD	HC-HX	HC-XY
EC:4.2.1.3	29577.089222941	35517.6525958113	34845.3613129447	34514.5648335467
EC:4.2.1.30	132.692453243164	1.13801542387575E-12	5.52687429708261	1.63072373455921E-12
EC:4.2.1.32	230.882312580647	0.139125380735039	1.610488117048	986.915213682628
EC:4.2.1.33	22576.9078275069	26255.0544260603	26132.2590888748	25581.3998811263
EC:4.2.1.35	22576.9078275069	26255.0544260603	26132.2590888748	25581.3998811263
EC:4.2.1.36	0	2.45869099077007E-53	0	3.5231910486245E-53
EC:4.2.1.40	1243.05548081891	3547.54200929584	1612.107974657	2782.76042459444
EC:4.2.1.41	66.27737702323	1330.94821718311	524.470289464721	856.901000946299
EC:4.2.1.42	178.240219311999	1326.03719630953	524.495463140945	1231.71250139259
EC:4.2.1.43	0	1.0268091002981E-53	68	67.95
EC:4.2.1.44	4217.14603239638	4222.41776491532	4543.26809145941	3975.94240702739
EC:4.2.1.45	116.663004324106	18.0011270509709	68.0766231120594	345.985233501039
EC:4.2.1.46	10265.8158743997	12629.171586225	10851.8296495408	11075.2678343611
EC:4.2.1.47	808.57671611437	1843.30074221157	833.039495205471	1128.34287342973
EC:4.2.1.49	9483.02689596041	9903.18248260274	11058.9751868651	10564.1415848998
EC:4.2.1.5	0	1.03853649764617E-55	0.39140271074995	1.4881750109764E-55
EC:4.2.1.51	19682.1579167023	22147.3370664662	22651.9858090596	21116.00014709
EC:4.2.1.53	699.21200118879	1347.36415332761	68.4657398580813	528.350000022224
EC:4.2.1.55	24.6201371127664	2.86275683784145	9.05961087294018	6.960000000017
EC:4.2.1.56	66.28	1308.5	0	671.92
EC:4.2.1.57	0	2.12667311132008E-49	492.19	1123.74
EC:4.2.1.59	20322.8289223433	24321.80848896	23320.1826521848	22491.8632411298
EC:4.2.1.6	1167.58943005973	1201.50368998087	1018.24642705331	1791.4250266907
EC:4.2.1.68	0	26.80285867123	0	25.5106772448699
